gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note,corpus_file
13417,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Gerard Leeu, 16.VIII.1491. 8°",Antwerpen,1491,1491,niederl.,ih00430300,https://gesamtkatalogderwiegendrucke.de/docs/GW13417.htm,https://data.cerl.org/istc/ih00430300,,horae-gw-corpus.csv
13418,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Govert Bac, [nicht vor 1493]. 8°",Antwerpen,1493,1493,niederl.,ih00430400,https://gesamtkatalogderwiegendrucke.de/docs/GW13418.htm,https://data.cerl.org/istc/ih00430400,,horae-gw-corpus.csv
13419,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Adriaan van Liesveldt, 9.VIII.1494. 8°",Antwerpen,1494,1494,niederl.,ih00430450,https://gesamtkatalogderwiegendrucke.de/docs/GW13419.htm,https://data.cerl.org/istc/ih00430450,,horae-gw-corpus.csv
13420,"Horae, niederl. Die seven getijden.","Horae, niederl. Die seven getijden. [Antwerpen: Govert Bac], 1495. 16°",Antwerpen,1495,1495,niederl.,ih00431100,https://gesamtkatalogderwiegendrucke.de/docs/GW13420.htm,https://data.cerl.org/istc/ih00431100,,horae-gw-corpus.csv
13421,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Adriaan van Liesveldt, 29.VII.1495. 8°",Antwerpen,1495,1495,niederl.,ih00431000,https://gesamtkatalogderwiegendrucke.de/docs/GW13421.htm,https://data.cerl.org/istc/ih00431000,,horae-gw-corpus.csv
13422,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: [Adriaan van Liesveldt, 1498(?)]. 8°",Antwerpen,1498,1498,niederl.,ih00432000,https://gesamtkatalogderwiegendrucke.de/docs/GW13422.htm,https://data.cerl.org/istc/ih00432000,,horae-gw-corpus.csv
13423,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. [Brüssel: Fratres vitae communis, nicht vor 9.VI.1481, nicht nach 1484]. 8°",Brüssel,1481,1484,niederl.,ih00429400,https://gesamtkatalogderwiegendrucke.de/docs/GW13423.htm,https://data.cerl.org/istc/ih00429400,,horae-gw-corpus.csv
13424,"Horae, niederl. Getijdenboek (Almanach 1480–1521).","Horae, niederl. Getijdenboek (Almanach 1480–1521). Delft: [Jakob van der Meer], 8.IV.1480. 4°",Delft,1480,1480,niederl.,ih00429300,https://gesamtkatalogderwiegendrucke.de/docs/GW13424.htm,https://data.cerl.org/istc/ih00429300,,horae-gw-corpus.csv
13425,"Horae, niederl. Getijdenboek (Almanach 1480–1521).","Horae, niederl. Getijdenboek (Almanach 1480–1521). Delft: [Jakob van der Meer], 19.VII.1484. 4°",Delft,1484,1484,niederl.,ih00430000,https://gesamtkatalogderwiegendrucke.de/docs/GW13425.htm,https://data.cerl.org/istc/ih00430000,,horae-gw-corpus.csv
13426,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Delft: [Christian Snellaert, nicht vor 29.V.1490, nicht nach 10.VIII.1491]. 8°",Delft,1490,1491,niederl.,ih00430200,https://gesamtkatalogderwiegendrucke.de/docs/GW13426.htm,https://data.cerl.org/istc/ih00430200,,horae-gw-corpus.csv
13427,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Delft: Hendrik Eckert, 1498. 8°",Delft,1498,1498,niederl.,ih00432400,https://gesamtkatalogderwiegendrucke.de/docs/GW13427.htm,https://data.cerl.org/istc/ih00432400,,horae-gw-corpus.csv
13428,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Delft: Hendrik Eckert, 1498 [vielmehr Amsterdam: Jan Seversz, um 1522]. 8°",Delft,1498,1498,niederl.,ih00432600,https://gesamtkatalogderwiegendrucke.de/docs/GW13428.htm,https://data.cerl.org/istc/ih00432600,,horae-gw-corpus.csv
13429,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Gouda: Collacie Broeders, 20.IV.1496. 8°",Gouda,1496,1496,niederl.,ih00427750,https://gesamtkatalogderwiegendrucke.de/docs/GW13429.htm,https://data.cerl.org/istc/ih00427750,,horae-gw-corpus.csv
13430,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Hasselt: [Peregrinus Barmentlo], 1488. 8°",Hasselt,1488,1488,niederl.,ih00430100,https://gesamtkatalogderwiegendrucke.de/docs/GW13430.htm,https://data.cerl.org/istc/ih00430100,,horae-gw-corpus.csv
13431,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Hasselt: [Peregrinus Barmentlo], 1490. 8°",Hasselt,1490,1490,niederl.,ih00430150,https://gesamtkatalogderwiegendrucke.de/docs/GW13431.htm,https://data.cerl.org/istc/ih00430150,,horae-gw-corpus.csv
13432,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Leiden: Hugo Janszoen, 1494–95. 8°",Leiden,1494,1494,niederl.,ih00430500; ih00430600,https://gesamtkatalogderwiegendrucke.de/docs/GW13432.htm,https://data.cerl.org/istc/ih00430500; https://data.cerl.org/istc/ih00430600,,horae-gw-corpus.csv
13433,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Leiden: [Hugo Janszoen], 1497. 8°",Leiden,1497,1497,niederl.,ih00431300,https://gesamtkatalogderwiegendrucke.de/docs/GW13433.htm,https://data.cerl.org/istc/ih00431300,,horae-gw-corpus.csv
13434,"Horae, niederl. Getijdenboek (Almanach 1500–1517).","Horae, niederl. Getijdenboek (Almanach 1500–1517). Leiden: [Hugo Janszoen], 1498. 8°",Leiden,1498,1498,niederl.,ih00432500,https://gesamtkatalogderwiegendrucke.de/docs/GW13434.htm,https://data.cerl.org/istc/ih00432500,,horae-gw-corpus.csv
13435,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Leiden: [Hugo Janszoen], 1500. 8°",Leiden,1500,1500,niederl.,ih00433100,https://gesamtkatalogderwiegendrucke.de/docs/GW13435.htm,https://data.cerl.org/istc/ih00433100,,horae-gw-corpus.csv
13436,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. [Leiden: Hugo Janszoen, nach 1500(?)]. 8°",Leiden,1500,1500,niederl.,ih00431500,https://gesamtkatalogderwiegendrucke.de/docs/GW13436.htm,https://data.cerl.org/istc/ih00431500,,horae-gw-corpus.csv
13437,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Schoonhoven: [Fratres apud S. Michaelem in den Hem], 5.X.1496. 8°",Schoonhoven,1496,1496,niederl.,ih00431200,https://gesamtkatalogderwiegendrucke.de/docs/GW13437.htm,https://data.cerl.org/istc/ih00431200,,horae-gw-corpus.csv
13438,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Schoonhoven: [Fratres apud S. Michaelem in den Hem], 28.III.1498. 8°",Schoonhoven,1498,1498,niederl.,ih00431400,https://gesamtkatalogderwiegendrucke.de/docs/GW13438.htm,https://data.cerl.org/istc/ih00431400,,horae-gw-corpus.csv
13439,Horae. Oras de Nostra Dona.,"Horae. Oras de Nostra Dona. Barcelona: Johann Gherlinc, [vor 15.IV.1489].",Barcelona,1489,1489,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13439.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
13440,Horae. Oras de Nostra Dona.,"Horae. Oras de Nostra Dona. Barcelona: Johann Gherlinc, [nicht vor 15.IV.1489, nicht nach 7.VI.1489(?)].",Barcelona,1489,1489,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13440.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
13441,Horae secundum ordinem S. Benedicti.,"Horae secundum ordinem S. Benedicti. [Montserrat: Johann Luschner, um 1499]. 8°",Montserrat,1499,1499,,ih00427965,https://gesamtkatalogderwiegendrucke.de/docs/GW13441.htm,https://data.cerl.org/istc/ih00427965,,horae-gw-corpus.csv
13442,Horae ad usum Romanum.,"Horae ad usum Romanum. Valencia: [Drucker des Officium BMV (GW 13442)], 7.XI.1486. 4°",Valencia,1486,1486,,ih00357880,https://gesamtkatalogderwiegendrucke.de/docs/GW13442.htm,https://data.cerl.org/istc/ih00357880,,horae-gw-corpus.csv
13443,"Horae. Hores de la setmana sancta segons lo us de Valencia, lat. u. katalan.","Horae. Hores de la setmana sancta segons lo us de Valencia, lat. u. katalan. Valencia: [Peter Hagembach und Leonhard Hutz] für Jacobus de Villa, 21.II.1494. 4°",Valencia,1494,1494,lat.,ih00438000,https://gesamtkatalogderwiegendrucke.de/docs/GW13443.htm,https://data.cerl.org/istc/ih00438000,,horae-gw-corpus.csv
13444,Horae ad usum Romanum.,"Horae ad usum Romanum. [Zaragoza: Paul Hurus, um 1490]. 4°",Zaragoza,1490,1490,,ih00366800,https://gesamtkatalogderwiegendrucke.de/docs/GW13444.htm,https://data.cerl.org/istc/ih00366800,,horae-gw-corpus.csv
13445,Horae ad usum Romanum.,"Horae ad usum Romanum. Zaragoza: Paul Hurus, 9.III.1499. 8°",Zaragoza,1499,1499,,ih00399350,https://gesamtkatalogderwiegendrucke.de/docs/GW13445.htm,https://data.cerl.org/istc/ih00399350,,horae-gw-corpus.csv
13446,Horae ad usum Romanum.,"Horae ad usum Romanum. Zaragoza: Georg Coci und Genossen, 30.VII.1500. 8°",Zaragoza,1500,1500,,ih00406500,https://gesamtkatalogderwiegendrucke.de/docs/GW13446.htm,https://data.cerl.org/istc/ih00406500,,horae-gw-corpus.csv
13447,"Horae. Horologium secundum ritum laurae S. Sabbae Hierosolimis, kirchenslawisch. (﻿асословєць, Časoslov).","Horae. Horologium secundum ritum laurae S. Sabbae Hierosolimis, kirchenslawisch. (﻿асословєць, Časoslov). Krakau: Sweipolt Fiol, 1491. 4°",Krakau,1491,1491,,ih00484300,https://gesamtkatalogderwiegendrucke.de/docs/GW13447.htm,https://data.cerl.org/istc/ih00484300,,horae-gw-corpus.csv
13448,Horae ad usum Lincopensem (Linköping) et Scarensem (Skara).,"Horae ad usum Lincopensem (Linköping) et Scarensem (Skara). [Vadstena: Monasterium S. Birgittae, vor 15.X.1495]. 8°",Vadstena,1495,1495,,ih00345500,https://gesamtkatalogderwiegendrucke.de/docs/GW13448.htm,https://data.cerl.org/istc/ih00345500,,horae-gw-corpus.csv
M0484310,Orationes. Orazione di Jesu Christi. Daran: Bernardus Claravallensis: Epistola. — Pseudo-Augustinus Aurelius: Oratio in fine vitae dicendi.,"Orationes. Orazione di Jesu Christi. Daran: Bernardus Claravallensis: Epistola. — Pseudo-Augustinus Aurelius: Oratio in fine vitae dicendi. [Venedig: Matteo Capcasa, um 1494]. 16°",Venedig,1494,1494,,io00072600,https://gesamtkatalogderwiegendrucke.de/docs/M0484310.htm,https://data.cerl.org/istc/io00072600,,supplementary-gw-corpus.csv
M07711,"Thomas a Kempis: Meditationes de vita Jesu Christi, deutsch („Der Herzmahner“).","Thomas a Kempis: Meditationes de vita Jesu Christi, deutsch („Der Herzmahner“). Nürnberg: Kaspar Hochfeder, [um 1497]. 16°",Nürnberg,1497,1497,deutsch,ih00135000,https://gesamtkatalogderwiegendrucke.de/docs/M07711.htm,https://data.cerl.org/istc/ih00135000,,supplementary-gw-corpus.csv
M27155,"Nitzschewitz, Hermann: De gulden rosen krans der soten gotliken leve (Rosarium).","Nitzschewitz, Hermann: De gulden rosen krans der soten gotliken leve (Rosarium). [Lüneburg: Johann Lucae]. 4°",Lüneburg,,,,in00259800,https://gesamtkatalogderwiegendrucke.de/docs/M27155.htm,https://data.cerl.org/istc/in00259800,,supplementary-gw-corpus.csv
M27158,"Nitzschewitz, Hermann: Psalterium novum beatae Mariae noviter ad Turci contritionem confectum (Rosarium).","Nitzschewitz, Hermann: Psalterium novum beatae Mariae noviter ad Turci contritionem confectum (Rosarium). Zinna: [Druckerei des Zisterzienserklosters, nicht vor August 1493, nicht nach 9.VII.1496]. 4°",Zinna,1493,1496,,in00260000,https://gesamtkatalogderwiegendrucke.de/docs/M27158.htm,https://data.cerl.org/istc/in00260000,,supplementary-gw-corpus.csv
M28012,Orationes. Deutsches Gebetbüchlein.,"Orationes. Deutsches Gebetbüchlein. Danzig: [Konrad Baumgarten], 1498. 8°",Danzig,1498,1498,deutsch,ig00113230,https://gesamtkatalogderwiegendrucke.de/docs/M28012.htm,https://data.cerl.org/istc/ig00113230,,supplementary-gw-corpus.csv
M28014,"Orationes. Gebete, deutsch.","Orationes. Gebete, deutsch. [Nürnberg: Georg Stuchs]. 16°",Nürnberg,,,deutsch,ig00113137,https://gesamtkatalogderwiegendrucke.de/docs/M28014.htm,https://data.cerl.org/istc/ig00113137,,supplementary-gw-corpus.csv
M28015,Orationes. Gebete für Herzog Wilhelm von Baiern. 1432.,Orationes. Gebete für Herzog Wilhelm von Baiern. 1432. [Bayern: Drucker des Gebetbuchs]. 8°,Bayern,,,,iw00019300,https://gesamtkatalogderwiegendrucke.de/docs/M28015.htm,https://data.cerl.org/istc/iw00019300,,supplementary-gw-corpus.csv
M2802820,"Orationes. Gebete, deutsch.","Orationes. Gebete, deutsch. [Nürnberg oder Basel(?)]. 8°",Nürnberg oder Basel(?),,,deutsch,,https://gesamtkatalogderwiegendrucke.de/docs/M2802820.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M2802830,"Orationes. Gebete, deutsch.","Orationes. Gebete, deutsch. [Südwestdeutschland (Ulm oder Reutlingen?): Drucker des Myrrhenbüschleins (C 2435), um 1478]. 8°",Südwestdeutschland (Ulm oder Reutlingen?),1478,1478,deutsch,ig00113300,https://gesamtkatalogderwiegendrucke.de/docs/M2802830.htm,https://data.cerl.org/istc/ig00113300,,supplementary-gw-corpus.csv
M28040,Orationes. Die sonntäglichen Gebete.,"Orationes. Die sonntäglichen Gebete. Ulm: Johann Reger, 16.XII.[14]86. 4°",Ulm,1486,1486,,ig00113200,https://gesamtkatalogderwiegendrucke.de/docs/M28040.htm,https://data.cerl.org/istc/ig00113200,,supplementary-gw-corpus.csv
M28044,Orationes et collectae de Christi passione etc.,"Orationes et collectae de Christi passione etc. Augsburg: Christoph Schnaitter, [14]93. 4°",Augsburg,1493,1493,,io00066000,https://gesamtkatalogderwiegendrucke.de/docs/M28044.htm,https://data.cerl.org/istc/io00066000,,supplementary-gw-corpus.csv
M28045,Orationes sacrae ad plenum collectae.,"Orationes sacrae ad plenum collectae. Toledo: [Peter Hagembach], 13.IV.1500. 4°",Toledo,1500,1500,,io00068000,https://gesamtkatalogderwiegendrucke.de/docs/M28045.htm,https://data.cerl.org/istc/io00068000,,supplementary-gw-corpus.csv
M28046,Orationes sacrae ad plenum collectae.,"Orationes sacrae ad plenum collectae. [Venedig: Christophorus de Bottis Cremonensis, um 1491]. 4°",Venedig,1491,1491,,io00067500,https://gesamtkatalogderwiegendrucke.de/docs/M28046.htm,https://data.cerl.org/istc/io00067500,,supplementary-gw-corpus.csv
M2804710,Orationes sacrae ad plenum collectae.,"Orationes sacrae ad plenum collectae. Sevilla: Compañeros Alemanes, 13.XII.1495. 4°",Sevilla,1495,1495,,io00067700,https://gesamtkatalogderwiegendrucke.de/docs/M2804710.htm,https://data.cerl.org/istc/io00067700,,supplementary-gw-corpus.csv
M28048,Orationes sacrae ad plenum collectae.,"Orationes sacrae ad plenum collectae. [Burgos: Friedrich Biel, um 1498]. 4°",Burgos,1498,1498,,io00068600,https://gesamtkatalogderwiegendrucke.de/docs/M28048.htm,https://data.cerl.org/istc/io00068600,,supplementary-gw-corpus.csv
M28049,Orationes sacrae ad plenum collectae.,"Orationes sacrae ad plenum collectae. [Burgos: Friedrich Biel, um 1500]. 4°",Burgos,1500,1500,,io00069000,https://gesamtkatalogderwiegendrucke.de/docs/M28049.htm,https://data.cerl.org/istc/io00069000,,supplementary-gw-corpus.csv
M28050,Orationes sacrae ad plenum collectae.,"Orationes sacrae ad plenum collectae. Salamanca: [Drucker von Antonius Nebrissensis, Gramática castellana (GW 2224) (Antonius Nebrissensis?)], 1500. 4°",Salamanca,1500,1500,,il00194850,https://gesamtkatalogderwiegendrucke.de/docs/M28050.htm,https://data.cerl.org/istc/il00194850,,supplementary-gw-corpus.csv
M2805710,Orationes.,"Orationes. [Nürnberg: Georg Stuchs, um 1500].",Nürnberg,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/M2805710.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M28061,"Orationes spirituales ex variis auctoribus: Augustino, Joanne XX., Bonifacio, Bonaventura, Alano, Gersone aliisque, collectae.","Orationes spirituales ex variis auctoribus: Augustino, Joanne XX., Bonifacio, Bonaventura, Alano, Gersone aliisque, collectae. [Venedig(?): Adam von Ammergau(?), um 1470]. 8°",Venedig(?),1470,1470,,,https://gesamtkatalogderwiegendrucke.de/docs/M28061.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M28063,Orationes spirituales ex variis auctoribus.,Orationes spirituales ex variis auctoribus. [Venedig: Adam von Ammergau]. 4°,Venedig,,,,io00069500,https://gesamtkatalogderwiegendrucke.de/docs/M28063.htm,https://data.cerl.org/istc/io00069500,,supplementary-gw-corpus.csv
M28064,Orationes tres in agonia pronuntiandae.,"Orationes tres in agonia pronuntiandae. [Ulm: Johann Zainer d.Ä., um 1490].",Ulm,1490,1490,,in00221200,https://gesamtkatalogderwiegendrucke.de/docs/M28064.htm,https://data.cerl.org/istc/in00221200,,supplementary-gw-corpus.csv
M2806420,Orationes.,"Orationes. [Ulm: Johann Schäffler, um 1500]. 8°",Ulm,1500,1500,,io00065980,https://gesamtkatalogderwiegendrucke.de/docs/M2806420.htm,https://data.cerl.org/istc/io00065980,,supplementary-gw-corpus.csv
M28065,"Orationes tres in agonia pronuntiandae, deutsch.","Orationes tres in agonia pronuntiandae, deutsch. [Ulm: Johann Zainer d.J., um 1490].",Ulm,1490,1490,deutsch,in00221300,https://gesamtkatalogderwiegendrucke.de/docs/M28065.htm,https://data.cerl.org/istc/in00221300,,supplementary-gw-corpus.csv
M28096,Orationes. Orazioni.,"Orationes. Orazioni. [Florenz: Apud S. Jacobum de Ripoli ], 1477.",Florenz,1477,1477,,,https://gesamtkatalogderwiegendrucke.de/docs/M28096.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M28097,Orationes. Orazioni.,"Orationes. Orazioni. [Florenz: Apud S. Jacobum de Ripoli für] Angelo Cieco, [um 1477].",Florenz,1477,1477,,,https://gesamtkatalogderwiegendrucke.de/docs/M28097.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M28099,Orationes. Orazioni diverse.,Orationes. Orazioni diverse. [Florenz: Apud S. Jacobum de Ripoli ].,Florenz,,,,,https://gesamtkatalogderwiegendrucke.de/docs/M28099.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38879,Rosarium Beatae Mariae Virginis.,"Rosarium Beatae Mariae Virginis. [Magdeburg: Moritz Brandis, um 1498/1500]. 16°",Magdeburg,1498,1500,,ir00320000,https://gesamtkatalogderwiegendrucke.de/docs/M38879.htm,https://data.cerl.org/istc/ir00320000,,supplementary-gw-corpus.csv
M38880,Rosarium beatae Mariae Virginis.,Rosarium beatae Mariae Virginis. [um 1500].,,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/M38880.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38882,Rosarium beatae Mariae Virginis etc.,"Rosarium beatae Mariae Virginis etc. [Antwerpen: Gerard Leeu], 1485. 4°",Antwerpen,1485,1485,,,https://gesamtkatalogderwiegendrucke.de/docs/M38882.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38885,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1487. 8°",Antwerpen,1487,1487,,ir00318860,https://gesamtkatalogderwiegendrucke.de/docs/M38885.htm,https://data.cerl.org/istc/ir00318860,,supplementary-gw-corpus.csv
M38886,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1487. 8°",Antwerpen,1487,1487,,ir00318850,https://gesamtkatalogderwiegendrucke.de/docs/M38886.htm,https://data.cerl.org/istc/ir00318850,,supplementary-gw-corpus.csv
M38887,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1489. 8°",Antwerpen,1489,1489,,ir00318900,https://gesamtkatalogderwiegendrucke.de/docs/M38887.htm,https://data.cerl.org/istc/ir00318900,,supplementary-gw-corpus.csv
M3888710,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1489. 16°",Antwerpen,1489,1489,,ir00319000,https://gesamtkatalogderwiegendrucke.de/docs/M3888710.htm,https://data.cerl.org/istc/ir00319000,,supplementary-gw-corpus.csv
M3888720,Rosarium beatae Mariae Virginis.,Rosarium beatae Mariae Virginis. Gouda: [Gerard Leeu]. 4°,Gouda,,,,ir00318800,https://gesamtkatalogderwiegendrucke.de/docs/M3888720.htm,https://data.cerl.org/istc/ir00318800,,supplementary-gw-corpus.csv
M38892,Rosarium beatae Mariae Virginis. Davor: Centilogium deitatis.,"Rosarium beatae Mariae Virginis. Davor: Centilogium deitatis. [Deventer: Jakob von Breda, um 1495]. 16°",Deventer,1495,1495,,ir00319500,https://gesamtkatalogderwiegendrucke.de/docs/M38892.htm,https://data.cerl.org/istc/ir00319500,,supplementary-gw-corpus.csv
M3889210,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. [Paris(?), um 1490].",Paris(?),1490,1490,,im00271170,https://gesamtkatalogderwiegendrucke.de/docs/M3889210.htm,https://data.cerl.org/istc/im00271170,,supplementary-gw-corpus.csv
M38900,Rosarium beatae Mariae Virginis.,Rosarium beatae Mariae Virginis. [Paris: Thielmann Kerver]. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/M38900.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38901,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Paris: [Jean Mérausse für Jean Petit, um 1500]. 8°",Paris,1500,1500,,ir00320500,https://gesamtkatalogderwiegendrucke.de/docs/M38901.htm,https://data.cerl.org/istc/ir00320500,,supplementary-gw-corpus.csv
M38904,Rosarium beatae Mariae Virginis et alia opuscula.,"Rosarium beatae Mariae Virginis et alia opuscula. Sevilla, 1491. 4°",Sevilla,1491,1491,,,https://gesamtkatalogderwiegendrucke.de/docs/M38904.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38907,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. [Zwolle: Peter van Os, um 1491/92]. 16°",Zwolle,1491,1492,,ip01049460,https://gesamtkatalogderwiegendrucke.de/docs/M38907.htm,https://data.cerl.org/istc/ip01049460,,supplementary-gw-corpus.csv
M38909,"Rosarium, deutsch. Rosenkranz.","Rosarium, deutsch. Rosenkranz. Augsburg. 8°",Augsburg,,,deutsch,,https://gesamtkatalogderwiegendrucke.de/docs/M38909.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38911,"Rosarium, deutsch. Rosenkranz.","Rosarium, deutsch. Rosenkranz. Augsburg: Johann Bämler, 15.XI.1477. 4°",Augsburg,1477,1477,deutsch,is00687000,https://gesamtkatalogderwiegendrucke.de/docs/M38911.htm,https://data.cerl.org/istc/is00687000,,supplementary-gw-corpus.csv
M38912,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Augsburg: Johann Schönsperger]. 8°",Augsburg,,,deutsch,ir00321670,https://gesamtkatalogderwiegendrucke.de/docs/M38912.htm,https://data.cerl.org/istc/ir00321670,,supplementary-gw-corpus.csv
M38913,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Basel: Martin Flach, um 1475]. 4°",Basel,1475,1475,deutsch,ir00321000,https://gesamtkatalogderwiegendrucke.de/docs/M38913.htm,https://data.cerl.org/istc/ir00321000,,supplementary-gw-corpus.csv
M38914,"Rosarium, niederdeutsch (Marienpsalter).","Rosarium, niederdeutsch (Marienpsalter). [Magdeburg: Simon Koch, nicht vor 1492]. 8°",Magdeburg,1492,1492,niederdeutsch,ir00321680,https://gesamtkatalogderwiegendrucke.de/docs/M38914.htm,https://data.cerl.org/istc/ir00321680,,supplementary-gw-corpus.csv
M38915,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Strassburg: Heinrich Knoblochtzer, um 1482]. 4°",Strassburg,1482,1482,deutsch,ir00321610,https://gesamtkatalogderwiegendrucke.de/docs/M38915.htm,https://data.cerl.org/istc/ir00321610,,supplementary-gw-corpus.csv
M38916,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Strassburg: Drucker des Breviarium Ratisponense (GW 5433) („Georgius de Spira“)]. 4°",Strassburg,,,deutsch,ir00321600,https://gesamtkatalogderwiegendrucke.de/docs/M38916.htm,https://data.cerl.org/istc/ir00321600,,supplementary-gw-corpus.csv
M38918,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Strassburg: Heinrich Knoblochtzer, vor 1477(?)]. 8°",Strassburg,1477,1477,deutsch,ir00321500,https://gesamtkatalogderwiegendrucke.de/docs/M38918.htm,https://data.cerl.org/istc/ir00321500,,supplementary-gw-corpus.csv
M38920,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Würzburg: Georg Reyser, um 1485]. 8°",Würzburg,1485,1485,deutsch,ir00321630,https://gesamtkatalogderwiegendrucke.de/docs/M38920.htm,https://data.cerl.org/istc/ir00321630,,supplementary-gw-corpus.csv
M38921,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Heidelberg: Heinrich Knoblochtzer], 1495. 4°",Heidelberg,1495,1495,deutsch,ir00321700,https://gesamtkatalogderwiegendrucke.de/docs/M38921.htm,https://data.cerl.org/istc/ir00321700,,supplementary-gw-corpus.csv
M38923,"Rosarium BMV, ital.(?) (Vergine Maria del Rosario).","Rosarium BMV, ital.(?) (Vergine Maria del Rosario). [Florenz: Apud S. Jacobum de Ripoli], 1480.",Florenz,1480,1480,ital.(?),,https://gesamtkatalogderwiegendrucke.de/docs/M38923.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M38924,"Rosarium BMV, ital.","Rosarium BMV, ital. [Mailand: Leonhard Pachel und Ulrich Scinzenzeller, um 1490]. 24°",Mailand,1490,1490,ital.,ib00938600,https://gesamtkatalogderwiegendrucke.de/docs/M38924.htm,https://data.cerl.org/istc/ib00938600,,supplementary-gw-corpus.csv
M38927,Rosarium virginis Mariae matris.,"Rosarium virginis Mariae matris. Antwerpen, 1487. 8°",Antwerpen,1487,1487,,,https://gesamtkatalogderwiegendrucke.de/docs/M38927.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
