gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note
13208,Horae ad usum Romanum(Almanach 1488–1508).,"Horae ad usum Romanum(Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 25.II.1497/98. 8°",Paris,1497,1498,,ih00393600,https://gesamtkatalogderwiegendrucke.de/docs/GW13208.htm,https://data.cerl.org/istc/ih00393600,
13209,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 6.III.1497/98. 8°",Paris,1497,1498,,ih00381100,https://gesamtkatalogderwiegendrucke.de/docs/GW13209.htm,https://data.cerl.org/istc/ih00381100,
13210,Horae ad usum Bituricensem (Bourges).,"Horae ad usum Bituricensem (Bourges). [Paris: Philippe Pigouchet, vor 22.VIII.1498]. 8°",Paris,1498,1498,,ih00340000,https://gesamtkatalogderwiegendrucke.de/docs/GW13210.htm,https://data.cerl.org/istc/ih00340000,
13211,Horae ad usum Sarum (Salisbury) (Almanach 1488–1508).,"Horae ad usum Sarum (Salisbury) (Almanach 1488–1508). Paris: Jean Jehannot [mit dem Druckmaterial des Etienne Jehannot] für Nicolaus Lecomte, [14]98. 8°",Paris,1498,1498,,ih00424000,https://gesamtkatalogderwiegendrucke.de/docs/GW13211.htm,https://data.cerl.org/istc/ih00424000,
13212,Horae ad usum Rothomagensem (Rouen) (Almanach 1488–1508).,"Horae ad usum Rothomagensem (Rouen) (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 30.IV.1498. 8°",Paris,1498,1498,,ih00419000,https://gesamtkatalogderwiegendrucke.de/docs/GW13212.htm,https://data.cerl.org/istc/ih00419000,
13213,Horae ad usum Cenomanensem (Le Mans) (Almanach 1488–1508).,"Horae ad usum Cenomanensem (Le Mans) (Almanach 1488–1508). [Paris]: Etienne Jehannot, 15.V.1498. 8°",Paris,1498,1498,,ih00343200,https://gesamtkatalogderwiegendrucke.de/docs/GW13213.htm,https://data.cerl.org/istc/ih00343200,
13214,Horae ad usum Cenomanensem (Le Mans) (Almanach 1488–1508).,"Horae ad usum Cenomanensem (Le Mans) (Almanach 1488–1508). [Paris: Etienne Jehannot für Jean Poitevin], 15.V.1498. 8°",Paris,1498,1498,,ih00343210,https://gesamtkatalogderwiegendrucke.de/docs/GW13214.htm,https://data.cerl.org/istc/ih00343210,
13215,Horae ad usum Parisiensem (Paris) (Almanach 1488–1508).,"Horae ad usum Parisiensem (Paris) (Almanach 1488–1508). [Paris: Etienne Jehannot für Jean Poitevin], 15.V.1498. 8°",Paris,1498,1498,,ih00353500,https://gesamtkatalogderwiegendrucke.de/docs/GW13215.htm,https://data.cerl.org/istc/ih00353500,
13216,Horae ad usum Sarum (Salisbury) (Almanach 1488–1508).,"Horae ad usum Sarum (Salisbury) (Almanach 1488–1508). Paris: Philippe Pigouchet für Simon Vostre, 16.V.1498. 8°",Paris,1498,1498,,ih00423000,https://gesamtkatalogderwiegendrucke.de/docs/GW13216.htm,https://data.cerl.org/istc/ih00423000,
13217,Horae ad usum Taruennensem (Thérouanne) (Almanach 1488–1508) .,"Horae ad usum Taruennensem (Thérouanne) (Almanach 1488–1508) . [Paris: Philippe Pigouchet] für Simon Vostre, 9.VI.1498. 8°",Paris,1498,1498,,ih00426000,https://gesamtkatalogderwiegendrucke.de/docs/GW13217.htm,https://data.cerl.org/istc/ih00426000,
13218,Horae ad usum Carnotensem (Chartres) (Almanach 1488–1508).,"Horae ad usum Carnotensem (Chartres) (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 8.VIII.1498. 8°",Paris,1498,1498,,ih00341880,https://gesamtkatalogderwiegendrucke.de/docs/GW13218.htm,https://data.cerl.org/istc/ih00341880,
13219,Horae ad usum Noviomensem (Noyon) (Almanach 1488–1508).,"Horae ad usum Noviomensem (Noyon) (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 8.VIII.1498. 8°",Paris,1498,1498,,ih00349000,https://gesamtkatalogderwiegendrucke.de/docs/GW13219.htm,https://data.cerl.org/istc/ih00349000,
13220,Horae ad usum Pictaviensem (Poitiers) (Almanach 1488–1508).,"Horae ad usum Pictaviensem (Poitiers) (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 8.VIII.1498. 8°",Paris,1498,1498,,ih00357100,https://gesamtkatalogderwiegendrucke.de/docs/GW13220.htm,https://data.cerl.org/istc/ih00357100,
13221,Horae ad usum Metensem (Metz) (Almanach 1488–1508).,"Horae ad usum Metensem (Metz) (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Jean Magdalene in Metz, 8.XI.1498. 8°",Paris,1498,1498,,ih00348000,https://gesamtkatalogderwiegendrucke.de/docs/GW13221.htm,https://data.cerl.org/istc/ih00348000,
13222,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 23.XI.1498. 8°",Paris,1498,1498,,ih00397000,https://gesamtkatalogderwiegendrucke.de/docs/GW13222.htm,https://data.cerl.org/istc/ih00397000,
13223,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 11.XII.1498. 8°",Paris,1498,1498,,ih00397100,https://gesamtkatalogderwiegendrucke.de/docs/GW13223.htm,https://data.cerl.org/istc/ih00397100,
13224,Horae ad usum Belvacensem (Beauvais) (Almanach 1488–1508).,"Horae ad usum Belvacensem (Beauvais) (Almanach 1488–1508). [Paris: Etienne Jehannot für Jean Poitevin], 20.II.1498/99. 8°",Paris,1498,1499,,ih00339505,https://gesamtkatalogderwiegendrucke.de/docs/GW13224.htm,https://data.cerl.org/istc/ih00339505,
13225,Horae ad usum Cenomanensem (Le Mans) (Almanach 1488–1508).,"Horae ad usum Cenomanensem (Le Mans) (Almanach 1488–1508). [Paris: Etienne Jehannot für Jean Poitevin], 20.II.1498/99. 8°",Paris,1498,1499,,ih00343300,https://gesamtkatalogderwiegendrucke.de/docs/GW13225.htm,https://data.cerl.org/istc/ih00343300,
13226,Horae ad usum Turonensem (Tours) (Almanach 1488–1508).,"Horae ad usum Turonensem (Tours) (Almanach 1488–1508). [Paris: Etienne Jehannot für Jean Poitevin], 20.II.1498/99. 8°",Paris,1498,1499,,ih00427890,https://gesamtkatalogderwiegendrucke.de/docs/GW13226.htm,https://data.cerl.org/istc/ih00427890,
13227,Horae. Les grands suffrages.,"Horae. Les grands suffrages. Paris: [Etienne Jehannot] für Antoine Vérard, [nicht nach 25.X.1499]. 8°",Paris,1499,1499,,ih00335240,https://gesamtkatalogderwiegendrucke.de/docs/GW13227.htm,https://data.cerl.org/istc/ih00335240,
13228,Horae ad usum Parisiensem (Almanach 1488–1508).,"Horae ad usum Parisiensem (Almanach 1488–1508). [Paris: Etienne Jehannot für Jean Poitevin, um 1499]. 8°",Paris,1499,1499,,ih00354700,https://gesamtkatalogderwiegendrucke.de/docs/GW13228.htm,https://data.cerl.org/istc/ih00354700,
13229,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 19.IV.1499. 4°",Paris,1499,1499,,ih00399400,https://gesamtkatalogderwiegendrucke.de/docs/GW13229.htm,https://data.cerl.org/istc/ih00399400,
13230,Horae ad usum Autissiodorensem (Auxerre) (Almanach 1488–1508).,"Horae ad usum Autissiodorensem (Auxerre) (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 12.VI.1499. 8°",Paris,1499,1499,,ih00339200,https://gesamtkatalogderwiegendrucke.de/docs/GW13230.htm,https://data.cerl.org/istc/ih00339200,
13231,Horae ad usum Atrebatensem (Arras) (Almanach 1497–1520).,"Horae ad usum Atrebatensem (Arras) (Almanach 1497–1520). Paris: [Philippe Pigouchet] für Jean Lagache in Arras, 20.XII.1499. 8°",Paris,1499,1499,,ih00339300,https://gesamtkatalogderwiegendrucke.de/docs/GW13231.htm,https://data.cerl.org/istc/ih00339300,
13232,Horae ad usum Tullensem (Toul) (Almanach 1497–1520).,"Horae ad usum Tullensem (Toul) (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 20.XII.1499. 8°",Paris,1499,1499,,ih00427800,https://gesamtkatalogderwiegendrucke.de/docs/GW13232.htm,https://data.cerl.org/istc/ih00427800,
13233,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). Paris: Philippe Pigouchet, 11.II.1499/1500. 8°",Paris,1499,1500,,ih00399000,https://gesamtkatalogderwiegendrucke.de/docs/GW13233.htm,https://data.cerl.org/istc/ih00399000,
13234,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: André Bocard für Antoine Vérard(?), um 1500]. 8°",Paris,1500,1500,,ih00411400,https://gesamtkatalogderwiegendrucke.de/docs/GW13234.htm,https://data.cerl.org/istc/ih00411400,
13235,Horae ad usum Sarum (Salisbury) (Almanach 1488–1508).,"Horae ad usum Sarum (Salisbury) (Almanach 1488–1508). [Paris: Etienne Jehannot] für Jean Poitevin, [um 1500]. 8°",Paris,1500,1500,,ih00424600,https://gesamtkatalogderwiegendrucke.de/docs/GW13235.htm,https://data.cerl.org/istc/ih00424600,
13236,Horae.,"Horae. [Paris: Philippe Pigouchet, um 1500]. 8°",Paris,1500,1500,,ih00335280,https://gesamtkatalogderwiegendrucke.de/docs/GW13236.htm,https://data.cerl.org/istc/ih00335280,
13237,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). Paris: Thielmann Kerver [für die Brüder de Marnef und Gilles Remacle], 15.III.1500. 8°",Paris,1500,1500,,ih00405050,https://gesamtkatalogderwiegendrucke.de/docs/GW13237.htm,https://data.cerl.org/istc/ih00405050,
13238,Horae ad usum Lexoviensem (Lisieux) (Almanach 1497–1520).,"Horae ad usum Lexoviensem (Lisieux) (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 28.IV.1500. 8°",Paris,1500,1500,,ih00345490,https://gesamtkatalogderwiegendrucke.de/docs/GW13238.htm,https://data.cerl.org/istc/ih00345490,
13239,Horae ad usum Rothomagensem (Rouen) (Almanach 1497–1520).,"Horae ad usum Rothomagensem (Rouen) (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 28.IV.1500. 8°",Paris,1500,1500,,ih00419300,https://gesamtkatalogderwiegendrucke.de/docs/GW13239.htm,https://data.cerl.org/istc/ih00419300,
13240,Horae ad usum Trecensem (Troyes) (Almanach 1497–1520).,"Horae ad usum Trecensem (Troyes) (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 25.VI.1500. 8°",Paris,1500,1500,,ih00427763,https://gesamtkatalogderwiegendrucke.de/docs/GW13240.htm,https://data.cerl.org/istc/ih00427763,
13241,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 28.VI.1500. 8°",Paris,1500,1500,,ih00406000,https://gesamtkatalogderwiegendrucke.de/docs/GW13241.htm,https://data.cerl.org/istc/ih00406000,
13242,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 27.VII.1500. 8°",Paris,1500,1500,,ih00406400,https://gesamtkatalogderwiegendrucke.de/docs/GW13242.htm,https://data.cerl.org/istc/ih00406400,
1324250N,Horae ad usum Sarum (Salisbury) (Almanach 1488–1508).,"Horae ad usum Sarum (Salisbury) (Almanach 1488–1508). Paris: Philippe Pigouchet für Simon Vostre, 7.VIII.1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GW1324250N.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
13243,Horae ad usum Leodiensem (Liège) (Almanach 1497–1520).,"Horae ad usum Leodiensem (Liège) (Almanach 1497–1520). [Paris: Philippe Pigouchet], 12.X.1500. 8°",Paris,1500,1500,,ih00345450,https://gesamtkatalogderwiegendrucke.de/docs/GW13243.htm,https://data.cerl.org/istc/ih00345450,
13244,Horae ad usum Romanum (Almanach 1497–1520). Daran: Jean Quentin: Examen de conscience.,"Horae ad usum Romanum (Almanach 1497–1520). Daran: Jean Quentin: Examen de conscience. [Paris]: Thielmann Kerver für Guillaume Eustace, 15.III.1500/01. 8°",Paris,1500,1501,,ih00405000,https://gesamtkatalogderwiegendrucke.de/docs/GW13244.htm,https://data.cerl.org/istc/ih00405000,
13245,Horae ad usum Parisiensem (Paris) (Almanach 1498–1508).,"Horae ad usum Parisiensem (Paris) (Almanach 1498–1508). Paris: [Ulrich Gering und Berthold Remboldt] für Simon Vostre, 8.IX.1498. 4°",Paris,1498,1498,,ih00354000,https://gesamtkatalogderwiegendrucke.de/docs/GW13245.htm,https://data.cerl.org/istc/ih00354000,
13246,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). Paris: Jean Du Pré, 4.II.1488/89. 8°",Paris,1488,1489,,ih00360200,https://gesamtkatalogderwiegendrucke.de/docs/GW13246.htm,https://data.cerl.org/istc/ih00360200,
13247,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Antoine Vérard, um 1490]. 4°",Paris,1490,1490,,ih00369153,https://gesamtkatalogderwiegendrucke.de/docs/GW13247.htm,https://data.cerl.org/istc/ih00369153,
13248,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 31.XII.1495. 8°",Paris,1495,1495,,ih00378170,https://gesamtkatalogderwiegendrucke.de/docs/GW13248.htm,https://data.cerl.org/istc/ih00378170,
13249,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 20.VIII.1496. 4°",Paris,1496,1496,,ih00379000,https://gesamtkatalogderwiegendrucke.de/docs/GW13249.htm,https://data.cerl.org/istc/ih00379000,
13250,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 20.III.1496/97 bzw. 17.IV.1497. 8°",Paris,1496,1497,,ih00382000,https://gesamtkatalogderwiegendrucke.de/docs/GW13250.htm,https://data.cerl.org/istc/ih00382000,
13251,Horae ad usum Sarum (Salisbury) (Almanach 1488–1508).,"Horae ad usum Sarum (Salisbury) (Almanach 1488–1508). Paris: [Philippe Pigouchet] für Simon Vostre, [um 1497]. 8°",Paris,1497,1497,,ih00422000,https://gesamtkatalogderwiegendrucke.de/docs/GW13251.htm,https://data.cerl.org/istc/ih00422000,
13252,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 9.VI.1497. 4°",Paris,1497,1497,,ih00383500,https://gesamtkatalogderwiegendrucke.de/docs/GW13252.htm,https://data.cerl.org/istc/ih00383500,
13253,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 16.IX.1498. 4°",Paris,1498,1498,,ih00395000,https://gesamtkatalogderwiegendrucke.de/docs/GW13253.htm,https://data.cerl.org/istc/ih00395000,
13254,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 16.IX.1498. 4°",Paris,1498,1498,,ih00395050,https://gesamtkatalogderwiegendrucke.de/docs/GW13254.htm,https://data.cerl.org/istc/ih00395050,
13255,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet, um 1499]. 8°",Paris,1499,1499,,ih00401290,https://gesamtkatalogderwiegendrucke.de/docs/GW13255.htm,https://data.cerl.org/istc/ih00401290,
13256,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: Philippe Pigouchet] für Simon Vostre, 15.X.1499. 8°",Paris,1499,1499,,ih00401000,https://gesamtkatalogderwiegendrucke.de/docs/GW13256.htm,https://data.cerl.org/istc/ih00401000,
13257,"Horae ad usum Romanum, spanisch.","Horae ad usum Romanum, spanisch. Paris: [Philippe Pigouchet] für Simon Vostre, 22.XI.1499. 8°",Paris,1499,1499,,ih00401270,https://gesamtkatalogderwiegendrucke.de/docs/GW13257.htm,https://data.cerl.org/istc/ih00401270,
13258,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: André Bocard, um 1500]. 8°",Paris,1500,1500,,ih00401500,https://gesamtkatalogderwiegendrucke.de/docs/GW13258.htm,https://data.cerl.org/istc/ih00401500,
13259,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, [um 1500]. 8°",Paris,1500,1500,,ih00410500,https://gesamtkatalogderwiegendrucke.de/docs/GW13259.htm,https://data.cerl.org/istc/ih00410500,
13260,Horae. Ordinarium BMV ad usum Cisterciensem (Almanach 1497–1520). Daran: Pseudo-Bernardus: Hymni.,"Horae. Ordinarium BMV ad usum Cisterciensem (Almanach 1497–1520). Daran: Pseudo-Bernardus: Hymni. Paris: [Philippe Pigouchet für] Simon Vostre, [um 1500]. 8°",Paris,1500,1500,,ih00343500,https://gesamtkatalogderwiegendrucke.de/docs/GW13260.htm,https://data.cerl.org/istc/ih00343500,
13261,Horae ad usum Carnotensem (Chartres) (Almanach 1500–1521).,"Horae ad usum Carnotensem (Chartres) (Almanach 1500–1521). [Paris: für(?) Jean de Coulonces, nicht vor 1500]. 8°",Paris,1500,1500,,ih00341900,https://gesamtkatalogderwiegendrucke.de/docs/GW13261.htm,https://data.cerl.org/istc/ih00341900,
13262,"Horae ad usum Romanum, portugiesisch.","Horae ad usum Romanum, portugiesisch. Paris: [Philippe Pigouchet] für Narcisse Bruno, 13.II.1500/01(?). 8°",Paris,1500,1501,,ih00404000,https://gesamtkatalogderwiegendrucke.de/docs/GW13262.htm,https://data.cerl.org/istc/ih00404000,
13263,Horae ad usum Romanum (Almanach 1501–1520).,"Horae ad usum Romanum (Almanach 1501–1520). [Paris: Philippe Pigouchet] für Simon Vostre, [nach 1500(?)]. 8°",Paris,1500,1500,,ih00412000,https://gesamtkatalogderwiegendrucke.de/docs/GW13263.htm,https://data.cerl.org/istc/ih00412000,
13264,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Jean Du Pré, 10.V.1488. 4°",Paris,1488,1488,,ih00359640,https://gesamtkatalogderwiegendrucke.de/docs/GW13264.htm,https://data.cerl.org/istc/ih00359640,
13265,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Jean Du Pré, 10.V.1488. 4°",Paris,1488,1488,,ih00359638,https://gesamtkatalogderwiegendrucke.de/docs/GW13265.htm,https://data.cerl.org/istc/ih00359638,
13266,"Horae ad usum Romanum (Almanach 1488–1508). Daran: Pseudo-Hieronymus, Sophronius Eusebius: Epistola ad Marcellam, franz.","Horae ad usum Romanum (Almanach 1488–1508). Daran: Pseudo-Hieronymus, Sophronius Eusebius: Epistola ad Marcellam, franz. Paris: [Antoine Caillaut] für Antoine Vérard, 8.X.1488. 8°",Paris,1488,1488,franz.,ih00359642,https://gesamtkatalogderwiegendrucke.de/docs/GW13266.htm,https://data.cerl.org/istc/ih00359642,
13267,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). Paris: [Jean Du Pré] für Antoine Vérard, 3.IV.1488/89. 8°",Paris,1488,1489,,ih00359635,https://gesamtkatalogderwiegendrucke.de/docs/GW13267.htm,https://data.cerl.org/istc/ih00359635,
13268,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Pierre Le Rouge(?)] für Antoine Vérard, 20.VIII.1490. 4°",Paris,1490,1490,,ih00365000,https://gesamtkatalogderwiegendrucke.de/docs/GW13268.htm,https://data.cerl.org/istc/ih00365000,
13269,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Denis Meslier, um 1491]. 4°",Paris,1491,1491,,ih00369000,https://gesamtkatalogderwiegendrucke.de/docs/GW13269.htm,https://data.cerl.org/istc/ih00369000,
13270,Horae ad usum Bituricensem (Bourges) (Almanach 1488–1508).,"Horae ad usum Bituricensem (Bourges) (Almanach 1488–1508). Paris: Denis Meslier, 8.V.[um 1491/92]. 8°",Paris,1491,1492,,ih00339550,https://gesamtkatalogderwiegendrucke.de/docs/GW13270.htm,https://data.cerl.org/istc/ih00339550,
13271,Horae ad usum Romanum (Almanach 1488–1508). Darin: Jean Quentin: L’horologe de la passion.,"Horae ad usum Romanum (Almanach 1488–1508). Darin: Jean Quentin: L’horologe de la passion. Paris: Pierre Le Rouge für Vincent Commin, 9.V.1491. 8°",Paris,1491,1491,,ih00369170,https://gesamtkatalogderwiegendrucke.de/docs/GW13271.htm,https://data.cerl.org/istc/ih00369170,
13272,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Etienne Jehannot für Antoine Vérard, um 1498]. 8°",Paris,1498,1498,,ih00397300,https://gesamtkatalogderwiegendrucke.de/docs/GW13272.htm,https://data.cerl.org/istc/ih00397300,
13273,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Jean Poitevin], 2.VII.1498. 8°",Paris,1498,1498,,ih00393700,https://gesamtkatalogderwiegendrucke.de/docs/GW13273.htm,https://data.cerl.org/istc/ih00393700,
13274,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). Paris: [Jean Poitevin], 15.X.1498. 8°",Paris,1498,1498,,ih00396000,https://gesamtkatalogderwiegendrucke.de/docs/GW13274.htm,https://data.cerl.org/istc/ih00396000,
13275,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: [Jean Morand] für Antoine Vérard, 22.X.1498. 4°",Paris,1498,1498,,ih00396500,https://gesamtkatalogderwiegendrucke.de/docs/GW13275.htm,https://data.cerl.org/istc/ih00396500,
13276,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Antoine Vérard, [vor 25.X.1499]. 8°",Paris,1499,1499,,ih00401250,https://gesamtkatalogderwiegendrucke.de/docs/GW13276.htm,https://data.cerl.org/istc/ih00401250,
13277,Horae. Heures de Nostre Dame en françoys.,"Horae. Heures de Nostre Dame en françoys. [Paris]: Antoine Vérard, [vor 25.X.1499]. 4°",Paris,1499,1499,,ih00335200,https://gesamtkatalogderwiegendrucke.de/docs/GW13277.htm,https://data.cerl.org/istc/ih00335200,
13278,Horae(?).,"Horae(?). [Paris: Etienne Jehannot, um 1500]. 8°",Paris,1500,1500,,ih00335270,https://gesamtkatalogderwiegendrucke.de/docs/GW13278.htm,https://data.cerl.org/istc/ih00335270,
13279,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris]: Antoine Vérard, [um 1488/90]. 4°",Paris,1488,1490,,ih00359800,https://gesamtkatalogderwiegendrucke.de/docs/GW13279.htm,https://data.cerl.org/istc/ih00359800,
13280,Horae ad usum Parisiensem (Almanach 1488–1508).,"Horae ad usum Parisiensem (Almanach 1488–1508). Paris: Antoine Vérard, [um 1490]. 4°",Paris,1490,1490,,ih00350400,https://gesamtkatalogderwiegendrucke.de/docs/GW13280.htm,https://data.cerl.org/istc/ih00350400,
13281,Horae ad usum Pictaviensem (Poitiers) (Almanach 1488–1508).,"Horae ad usum Pictaviensem (Poitiers) (Almanach 1488–1508). Paris: Antoine Vérard, [um 1490]. 4°",Paris,1490,1490,,ih00357085,https://gesamtkatalogderwiegendrucke.de/docs/GW13281.htm,https://data.cerl.org/istc/ih00357085,
13282,Horae ad usum Rothomagensem (Rouen) (Almanach 1488–1508).,"Horae ad usum Rothomagensem (Rouen) (Almanach 1488–1508). Paris: Antoine Vérard, [um 1490]. 4°",Paris,1490,1490,,ih00418000,https://gesamtkatalogderwiegendrucke.de/docs/GW13282.htm,https://data.cerl.org/istc/ih00418000,
13283,Horae ad usum Turonensem (Tours) (Almanach 1488–1508).,"Horae ad usum Turonensem (Tours) (Almanach 1488–1508). Paris: Antoine Vérard, [um 1490]. 4°",Paris,1490,1490,,ih00427840,https://gesamtkatalogderwiegendrucke.de/docs/GW13283.htm,https://data.cerl.org/istc/ih00427840,
13284,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). Paris: Jean Du Pré, 9.XII.[um 1490]. 8°",Paris,1490,1490,,ih00359680,https://gesamtkatalogderwiegendrucke.de/docs/GW13284.htm,https://data.cerl.org/istc/ih00359680,
13285,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). Paris: Thielmann Kerver für Gilles Remacle, 16.IX.1499. 4°",Paris,1499,1499,,ih00400000,https://gesamtkatalogderwiegendrucke.de/docs/GW13285.htm,https://data.cerl.org/istc/ih00400000,
13286,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: Thielmann Kerver] für Guillaume Eustace, [um 1500]. 8°",Paris,1500,1500,,ih00408700,https://gesamtkatalogderwiegendrucke.de/docs/GW13286.htm,https://data.cerl.org/istc/ih00408700,
13287,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Antoine Vérard(?), um 1500(?)]. 4°",Paris,1500,1500,,ih00411000,https://gesamtkatalogderwiegendrucke.de/docs/GW13287.htm,https://data.cerl.org/istc/ih00411000,
13288,Horae ad usum Cenomanensem (Le Mans) (Almanach 1497–1520). [Paris]: Thielmann Kerver für Jean Petit in,"Horae ad usum Cenomanensem (Le Mans) (Almanach 1497–1520). [Paris]: Thielmann Kerver für Jean Petit in Paris und Pierre Cochery in Le Mans, 29.V.1500. 4°",Paris,1500,1500,,ih00343450,https://gesamtkatalogderwiegendrucke.de/docs/GW13288.htm,https://data.cerl.org/istc/ih00343450,
13289,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Antoine Caillaut, um 1490]. 4°",Paris,1490,1490,,ih00359750,https://gesamtkatalogderwiegendrucke.de/docs/GW13289.htm,https://data.cerl.org/istc/ih00359750,
13290,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, 11.VII.1491. 4°",Paris,1491,1491,,ih00369200,https://gesamtkatalogderwiegendrucke.de/docs/GW13290.htm,https://data.cerl.org/istc/ih00369200,
13291,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris]: Philippe Pigouchet für Simon Vostre, 5.I.1491/92. 8°",Paris,1491,1492,,ih00369400,https://gesamtkatalogderwiegendrucke.de/docs/GW13291.htm,https://data.cerl.org/istc/ih00369400,
13292,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 20.I.1491/92. 4°",Paris,1491,1492,,ih00369500,https://gesamtkatalogderwiegendrucke.de/docs/GW13292.htm,https://data.cerl.org/istc/ih00369500,
